reserva_id,origen_fila,event_date,grupo,customer_types,sin_tacc,status,reserved_at,canceled_at,checked_at,re_reserva,customer_id
G-00829,generado_ia,2026-07-27,Becas Nutrirse,Becas Nutrirse Vianda sin TACC,True,no_show,2026-07-27 09:43:58.281000-03:00,,,False,
G-00830,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 09:44:11.398000-03:00,,,False,
G-00831,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado sin TACC,True,no_show,2026-07-27 09:47:03.438000-03:00,,,False,
G-00832,generado_ia,2026-07-27,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-27 09:49:45.207000-03:00,2026-07-27 09:55:44.343000-03:00,,False,
G-00833,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 09:50:08.028000-03:00,,,False,
G-00834,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,canceled,2026-07-27 09:54:37.295000-03:00,2026-07-27 10:54:00.591000-03:00,,False,
G-00835,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 10:06:50.644000-03:00,,,False,
G-00836,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 10:11:37.472000-03:00,,,False,
G-00837,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 10:15:23.854000-03:00,,,False,
G-00838,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 10:16:55.934000-03:00,,,False,
G-00839,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 10:17:12.579000-03:00,,,False,
G-00840,generado_ia,2026-07-27,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-27 10:17:52.668000-03:00,2026-07-27 10:51:39.110000-03:00,,False,
G-00841,generado_ia,2026-07-27,Becas personal,Becas Nodocentes,False,canceled,2026-07-27 10:18:01.997000-03:00,2026-07-27 10:31:49.695000-03:00,,False,
G-00842,generado_ia,2026-07-27,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-27 10:20:56.907000-03:00,2026-07-27 10:46:57.800000-03:00,,False,
G-00843,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 10:23:48.083000-03:00,,,False,
G-00844,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 10:23:54.954000-03:00,,,False,
G-00845,generado_ia,2026-07-27,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-27 10:25:41.934000-03:00,2026-07-27 10:31:24.388000-03:00,,False,
G-00846,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 10:27:31.787000-03:00,,,False,
G-00847,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,canceled,2026-07-27 10:27:36.561000-03:00,2026-07-27 10:57:45.364000-03:00,,False,
G-00848,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 10:27:37.133000-03:00,,,False,
G-00849,generado_ia,2026-07-27,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-27 10:29:11.148000-03:00,,,False,
G-00850,generado_ia,2026-07-27,Becas personal,Becas Docentes,False,no_show,2026-07-27 10:29:17.492000-03:00,,,False,
G-00851,generado_ia,2026-07-27,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-27 10:31:27.703000-03:00,2026-07-27 10:56:05.394000-03:00,,False,
G-00852,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 10:37:58.525000-03:00,,,False,
G-00853,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 10:40:23.175000-03:00,,,False,
G-00854,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 10:40:55.990000-03:00,,,False,
G-00855,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 10:47:49.238000-03:00,,,False,
G-00856,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,no_show,2026-07-27 10:52:33.673000-03:00,,,False,
G-00857,generado_ia,2026-07-27,Estudiantes,Estudiante de Grado,False,canceled,2026-07-27 10:52:41.775000-03:00,2026-07-27 10:59:59.249000-03:00,,False,
G-00858,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-28 08:00:04.970000-03:00,2026-07-28 09:02:18.472000-03:00,,False,
G-00859,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:00:17.701000-03:00,,,False,
G-00860,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:00:19.196000-03:00,,,False,
G-00861,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,canceled,2026-07-28 08:00:29.498000-03:00,2026-07-28 08:44:00.615000-03:00,,False,
G-00862,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:00:38.278000-03:00,,,False,
G-00863,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 08:00:47.258000-03:00,,,False,
G-00864,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:00:58.611000-03:00,,,False,
G-00865,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:01:00.176000-03:00,,,False,
G-00866,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-28 08:01:27.239000-03:00,2026-07-28 08:39:20.223000-03:00,,False,
G-00867,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:01:46.199000-03:00,,,False,
G-00868,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 08:01:56.907000-03:00,,,False,
G-00869,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:02:21.550000-03:00,,,False,
G-00870,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 08:02:45.288000-03:00,,,False,
G-00871,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:03:42.289000-03:00,,,False,
G-00872,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 08:03:52.033000-03:00,,,False,
G-00873,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-28 08:04:14.741000-03:00,2026-07-28 09:00:39.674000-03:00,,False,
G-00874,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:05:37.807000-03:00,,,False,
G-00875,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-28 08:05:54.017000-03:00,2026-07-28 10:27:31.640000-03:00,,False,
G-00876,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-28 08:06:46.854000-03:00,2026-07-28 08:50:27.811000-03:00,,False,
G-00877,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 08:07:09.567000-03:00,,,False,
G-00878,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-28 08:07:16.871000-03:00,2026-07-28 08:42:38.990000-03:00,,False,
G-00879,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-28 08:09:28.242000-03:00,2026-07-28 08:42:19.277000-03:00,,False,
G-00880,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:10:54.870000-03:00,,,False,
G-00881,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,canceled,2026-07-28 08:11:07.964000-03:00,2026-07-28 09:55:05.553000-03:00,,False,
G-00882,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-28 08:15:37.674000-03:00,2026-07-28 09:23:41.105000-03:00,,False,
G-00883,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:17:17.311000-03:00,,,False,
G-00884,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,canceled,2026-07-28 08:18:27.588000-03:00,2026-07-28 09:24:23.568000-03:00,,False,
G-00885,generado_ia,2026-07-28,Personal,Docente,False,no_show,2026-07-28 08:18:32.455000-03:00,,,False,
G-00886,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda sin TACC,True,no_show,2026-07-28 08:19:02.971000-03:00,,,False,
G-00887,generado_ia,2026-07-28,Becas personal,Becas Docentes,False,no_show,2026-07-28 08:22:03.134000-03:00,,,False,
G-00888,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-28 08:23:00.049000-03:00,2026-07-28 10:54:16.800000-03:00,,False,
G-00889,generado_ia,2026-07-28,Becas personal,Becas Nodocentes,False,no_show,2026-07-28 08:23:59.728000-03:00,,,False,
G-00890,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 08:24:49.333000-03:00,,,False,
G-00891,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 08:25:11.959000-03:00,,,False,
G-00892,generado_ia,2026-07-28,Becas personal,Becas Nodocentes,False,no_show,2026-07-28 08:27:40.824000-03:00,,,False,
G-00893,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:28:17.177000-03:00,,,False,
G-00894,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:30:20.458000-03:00,,,False,
G-00895,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:33:36.037000-03:00,,,False,
G-00896,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 08:44:09.361000-03:00,,,False,
G-00897,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-28 08:44:33.707000-03:00,2026-07-28 09:58:23.536000-03:00,,False,
G-00898,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-28 08:46:36.249000-03:00,2026-07-28 10:33:17.380000-03:00,,False,
G-00899,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:47:34.010000-03:00,,,False,
G-00900,generado_ia,2026-07-28,Becas personal,Becas Nodocentes,False,canceled,2026-07-28 08:52:27.117000-03:00,2026-07-28 10:59:55.435000-03:00,,False,
G-00901,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:57:52.249000-03:00,,,False,
G-00902,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 08:57:53.700000-03:00,,,False,
G-00903,generado_ia,2026-07-28,Becas personal,Becas Nodocentes,False,no_show,2026-07-28 08:58:35.961000-03:00,,,False,
G-00904,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,canceled,2026-07-28 08:59:43.666000-03:00,2026-07-28 09:35:13.380000-03:00,,False,
G-00905,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-28 09:03:10.637000-03:00,2026-07-28 10:30:25.991000-03:00,,False,
G-00906,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 09:03:12.708000-03:00,,,False,
G-00907,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 09:03:35.287000-03:00,,,False,
G-00908,generado_ia,2026-07-28,Personal,Nodocente,False,canceled,2026-07-28 09:07:07.438000-03:00,2026-07-28 09:39:05.229000-03:00,,False,
G-00909,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 09:07:24.290000-03:00,,,False,
G-00910,generado_ia,2026-07-28,Personal,Docente,False,no_show,2026-07-28 09:13:24.182000-03:00,,,False,
G-00911,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 09:15:54.860000-03:00,,,False,
G-00912,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 09:16:12.855000-03:00,,,False,
G-00913,generado_ia,2026-07-28,Personal,Nodocente,False,no_show,2026-07-28 09:16:25.377000-03:00,,,False,
G-00914,generado_ia,2026-07-28,Personal,Nodocente,False,no_show,2026-07-28 09:16:50.894000-03:00,,,False,
G-00915,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 09:19:27.604000-03:00,,,False,
G-00916,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 09:20:19.301000-03:00,,,False,
G-00917,generado_ia,2026-07-28,Becas personal,Becas Nodocentes,False,canceled,2026-07-28 09:22:14.196000-03:00,2026-07-28 10:21:17.685000-03:00,,False,
G-00918,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,canceled,2026-07-28 09:23:35.656000-03:00,2026-07-28 10:18:30.135000-03:00,,False,
G-00919,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 09:26:45.603000-03:00,,,False,
G-00920,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 09:27:02.871000-03:00,,,False,
G-00921,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 09:28:28.574000-03:00,,,False,
G-00922,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 09:39:05.680000-03:00,,,False,
G-00923,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 09:39:24.839000-03:00,,,False,
G-00924,generado_ia,2026-07-28,Personal,Docente,False,no_show,2026-07-28 09:42:38.157000-03:00,,,False,
G-00925,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 09:43:11.128000-03:00,,,False,
G-00926,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,canceled,2026-07-28 09:44:28.743000-03:00,2026-07-28 10:16:50.829000-03:00,,False,
G-00927,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 09:45:54.904000-03:00,,,False,
G-00928,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,canceled,2026-07-28 09:45:56.127000-03:00,2026-07-28 10:40:09.817000-03:00,,False,
G-00929,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 09:48:57.772000-03:00,,,False,
G-00930,generado_ia,2026-07-28,Becas personal,Becas Nodocentes,False,no_show,2026-07-28 10:05:41.862000-03:00,,,False,
G-00931,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 10:06:50.738000-03:00,,,False,
G-00932,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-28 10:16:09.411000-03:00,2026-07-28 10:27:14.755000-03:00,,False,
G-00933,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 10:16:21.065000-03:00,,,False,
G-00934,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 10:20:43.228000-03:00,,,False,
G-00935,generado_ia,2026-07-28,Becas personal,Becas Nodocentes,False,canceled,2026-07-28 10:22:38.707000-03:00,2026-07-28 10:52:56.321000-03:00,,False,
G-00936,generado_ia,2026-07-28,Becas personal,Becas Nodocentes,False,no_show,2026-07-28 10:23:36.679000-03:00,,,False,
G-00937,generado_ia,2026-07-28,Becas personal,Becas Nodocentes,False,no_show,2026-07-28 10:28:45.643000-03:00,,,False,
G-00938,generado_ia,2026-07-28,Becas personal,Becas Nodocentes,False,no_show,2026-07-28 10:35:23.958000-03:00,,,False,
G-00939,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-28 10:36:17.207000-03:00,2026-07-28 10:43:06.475000-03:00,,False,
G-00940,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 10:36:19.350000-03:00,,,False,
G-00941,generado_ia,2026-07-28,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-28 10:38:49.534000-03:00,,,False,
G-00942,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 10:43:44.809000-03:00,,,False,
G-00943,generado_ia,2026-07-28,Personal,Docente,False,canceled,2026-07-28 10:43:59.282000-03:00,2026-07-28 10:46:49.368000-03:00,,False,
G-00944,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 10:44:17.769000-03:00,,,False,
G-00945,generado_ia,2026-07-28,Personal,Docente,False,no_show,2026-07-28 10:44:40.277000-03:00,,,False,
G-00946,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 10:46:57.029000-03:00,,,False,
G-00947,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 10:54:48.067000-03:00,,,False,
G-00948,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 10:56:52.744000-03:00,,,False,
G-00949,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,canceled,2026-07-28 10:57:28.656000-03:00,2026-07-28 10:59:37.978000-03:00,,False,
G-00950,generado_ia,2026-07-28,Estudiantes,Estudiante de Grado,False,no_show,2026-07-28 10:58:07.562000-03:00,,,False,
G-00951,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:00:11.354000-03:00,,,False,
G-00952,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,canceled,2026-07-29 08:02:06.187000-03:00,2026-07-29 10:59:01.335000-03:00,,False,
G-00953,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-29 08:02:25.156000-03:00,,,False,
G-00954,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:03:33.717000-03:00,,,False,
G-00955,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:03:53.423000-03:00,,,False,
G-00956,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-29 08:03:59.695000-03:00,2026-07-29 08:23:15.418000-03:00,,False,
G-00957,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-29 08:04:15.560000-03:00,,,False,
G-00958,generado_ia,2026-07-29,Becas personal,Becas Nodocentes,False,no_show,2026-07-29 08:04:47.700000-03:00,,,False,
G-00959,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:05:30.996000-03:00,,,False,
G-00960,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-29 08:05:59.977000-03:00,,,False,
G-00961,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:06:22.208000-03:00,,,False,
G-00962,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,canceled,2026-07-29 08:06:36.074000-03:00,2026-07-29 10:07:06.912000-03:00,,False,
G-00963,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:11:06.997000-03:00,,,False,
G-00964,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,canceled,2026-07-29 08:11:07.863000-03:00,2026-07-29 08:50:48.611000-03:00,,False,
G-00965,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:11:16.489000-03:00,,,False,
G-00966,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:11:26.307000-03:00,,,False,
G-00967,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-29 08:14:40.890000-03:00,,,False,
G-00968,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-29 08:15:09.308000-03:00,2026-07-29 09:19:29.939000-03:00,,False,
G-00969,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,canceled,2026-07-29 08:15:17.576000-03:00,2026-07-29 09:20:41.026000-03:00,,False,
G-00970,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-29 08:15:39.072000-03:00,,,False,
G-00971,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:19:20.763000-03:00,,,False,
G-00972,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:26:52.095000-03:00,,,False,
G-00973,generado_ia,2026-07-29,Becas personal,Becas Nodocentes,False,canceled,2026-07-29 08:27:41.488000-03:00,2026-07-29 09:42:34.894000-03:00,,False,
G-00974,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:29:08.451000-03:00,,,False,
G-00975,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:31:44.607000-03:00,,,False,
G-00976,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:31:52.517000-03:00,,,False,
G-00977,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-29 08:33:37.648000-03:00,2026-07-29 09:13:02.356000-03:00,,False,
G-00978,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:36:17.401000-03:00,,,False,
G-00979,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,canceled,2026-07-29 08:36:27.690000-03:00,2026-07-29 08:47:57.306000-03:00,,False,
G-00980,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-29 08:37:08.680000-03:00,,,False,
G-00981,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-29 08:38:53.587000-03:00,2026-07-29 10:21:53.616000-03:00,,False,
G-00982,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:39:46.451000-03:00,,,False,
G-00983,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-29 08:40:54.558000-03:00,2026-07-29 09:50:22.895000-03:00,,False,
G-00984,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-29 08:42:34.331000-03:00,,,False,
G-00985,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,canceled,2026-07-29 08:44:07.356000-03:00,2026-07-29 09:08:26.592000-03:00,,False,
G-00986,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-29 08:44:14.312000-03:00,,,False,
G-00987,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:45:01.147000-03:00,,,False,
G-00988,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-29 08:45:44.238000-03:00,2026-07-29 09:48:15.166000-03:00,,False,
G-00989,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:45:51.173000-03:00,,,False,
G-00990,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:48:11.266000-03:00,,,False,
G-00991,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-29 08:49:17.610000-03:00,2026-07-29 10:28:40.794000-03:00,,False,
G-00992,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,canceled,2026-07-29 08:49:48.248000-03:00,2026-07-29 10:52:20.015000-03:00,,False,
G-00993,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:50:16.751000-03:00,,,False,
G-00994,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:50:17.157000-03:00,,,False,
G-00995,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:50:32.916000-03:00,,,False,
G-00996,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,canceled,2026-07-29 08:53:47.250000-03:00,2026-07-29 10:52:25.065000-03:00,,False,
G-00997,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:55:30.080000-03:00,,,False,
G-00998,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 08:57:01.972000-03:00,,,False,
G-00999,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-29 08:57:30.029000-03:00,2026-07-29 09:01:26.798000-03:00,,False,
G-01000,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 09:02:38.295000-03:00,,,False,
G-01001,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-29 09:03:11.511000-03:00,,,False,
G-01002,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,canceled,2026-07-29 09:09:30.780000-03:00,2026-07-29 09:37:09.150000-03:00,,False,
G-01003,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 09:10:54.548000-03:00,,,False,
G-01004,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-29 09:13:47.116000-03:00,,,False,
G-01005,generado_ia,2026-07-29,Becas personal,Becas Docentes,False,no_show,2026-07-29 09:15:16.792000-03:00,,,False,
G-01006,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 09:17:00.624000-03:00,,,False,
G-01007,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 09:17:17.966000-03:00,,,False,
G-01008,generado_ia,2026-07-29,Becas personal,Becas Docentes,False,no_show,2026-07-29 09:19:30.184000-03:00,,,False,
G-01009,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-29 09:19:48.135000-03:00,2026-07-29 10:40:25.745000-03:00,,False,
G-01010,generado_ia,2026-07-29,Personal,Nodocente,False,canceled,2026-07-29 09:20:01.182000-03:00,2026-07-29 09:52:10.555000-03:00,,False,
G-01011,generado_ia,2026-07-29,Becas personal,Becas Docentes,False,canceled,2026-07-29 09:20:19.971000-03:00,2026-07-29 10:38:59.854000-03:00,,False,
G-01012,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-29 09:22:16.672000-03:00,,,False,
G-01013,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 09:25:12.701000-03:00,,,False,
G-01014,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 09:30:09.095000-03:00,,,False,
G-01015,generado_ia,2026-07-29,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-07-29 09:30:48.287000-03:00,,,False,
G-01016,generado_ia,2026-07-29,Estudiantes,Estudiante de Grado,False,no_show,2026-07-29 09:34:13.941000-03:00,,,False,
G-01017,generado_ia,2026-07-29,Becas personal,Becas Nodocentes,False,no_show,2026-07-29 09:35:02.568000-03:00,,,False,
