reserva_id,origen_fila,event_date,grupo,customer_types,sin_tacc,status,reserved_at,canceled_at,checked_at,re_reserva,customer_id
R-00472,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:51:40.978000-03:00,,2026-07-01 12:50:14.578000-03:00,False,472
R-00471,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:51:41.452000-03:00,,2026-07-01 12:50:03.941000-03:00,False,471
R-00970,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:51:44.862000-03:00,,2026-07-01 13:52:04.237000-03:00,False,970
R-00625,real,2026-07-01,Becas personal,Becas Nodocentes,False,used,2026-07-01 08:51:47.223000-03:00,,2026-07-01 13:09:58.868000-03:00,False,625
R-00784,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:52:08.418000-03:00,,2026-07-01 13:25:57.655000-03:00,False,784
R-00728,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:52:13.934000-03:00,,2026-07-01 13:19:43.371000-03:00,False,728
R-00416,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:52:20.344000-03:00,,2026-07-01 12:41:44.063000-03:00,False,416
R-00299,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:52:29.158000-03:00,,2026-07-01 12:29:23.760000-03:00,False,299
R-00484,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:52:29.354000-03:00,,2026-07-01 12:51:48.052000-03:00,False,484
R-00887,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:52:31.106000-03:00,,2026-07-01 13:40:52.430000-03:00,False,887
R-00685,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:52:31.183000-03:00,,2026-07-01 13:15:02.156000-03:00,False,685
R-00322,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:52:41.695000-03:00,,2026-07-01 12:31:19.375000-03:00,False,322
R-00671,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:52:41.926000-03:00,,2026-07-01 13:13:49.088000-03:00,False,671
R-00476,real,2026-07-01,Becas personal,Becas Docentes,False,used,2026-07-01 08:52:46.923000-03:00,,2026-07-01 12:50:41.237000-03:00,False,476
R-00107,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:52:54.515000-03:00,,2026-07-01 12:10:36.824000-03:00,False,107
R-00956,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:52:55.152000-03:00,,2026-07-01 13:49:50.684000-03:00,False,956
R-00800,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:53:03.175000-03:00,,2026-07-01 13:27:33.147000-03:00,False,800
R-00662,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:53:15.142000-03:00,,2026-07-01 13:13:06.890000-03:00,False,662
R-00686,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:53:16.286000-03:00,,2026-07-01 13:15:07.388000-03:00,False,686
R-00147,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:53:22.440000-03:00,,2026-07-01 12:14:42.176000-03:00,False,147
R-00651,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:53:26.512000-03:00,,2026-07-01 13:12:21.716000-03:00,False,651
R-00148,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:53:30.158000-03:00,,2026-07-01 12:14:44.891000-03:00,False,148
R-00679,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:53:47.756000-03:00,,2026-07-01 13:14:26.720000-03:00,False,679
R-00407,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:53:58.446000-03:00,,2026-07-01 12:40:33.176000-03:00,False,407
R-00881,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:54:06.884000-03:00,,2026-07-01 13:40:36.311000-03:00,False,881
R-00684,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:54:10.343000-03:00,,2026-07-01 13:15:00.766000-03:00,False,684
R-00320,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:54:27.309000-03:00,,2026-07-01 12:31:11.975000-03:00,False,320
R-00071,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:54:37.927000-03:00,,2026-07-01 12:06:15.932000-03:00,False,71
R-01010,real,2026-07-01,Becas personal,Becas Nodocentes,False,used,2026-07-01 08:54:46.427000-03:00,,2026-07-01 14:00:33.143000-03:00,False,1010
R-00361,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:54:52.081000-03:00,,2026-07-01 12:35:18.060000-03:00,False,361
R-00868,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:54:57.032000-03:00,,2026-07-01 13:37:53.463000-03:00,False,868
R-00897,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:55:06.736000-03:00,,2026-07-01 13:41:52.553000-03:00,False,897
G-00071,generado_ia,2026-07-01,Estudiantes,Estudiante de Grado,False,canceled,2026-07-01 08:55:10.108000-03:00,2026-07-01 08:59:32.007000-03:00,,False,
R-01170,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:55:38.832000-03:00,,2026-07-01 14:29:49.845000-03:00,False,1170
R-00743,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:55:41.018000-03:00,,2026-07-01 13:22:26.491000-03:00,False,743
R-00395,real,2026-07-01,Becas personal,Becas Nodocentes,False,used,2026-07-01 08:55:42.927000-03:00,,2026-07-01 12:39:40.739000-03:00,False,395
R-00763,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:55:44.651000-03:00,,2026-07-01 13:24:39.190000-03:00,False,763
R-00195,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:55:56.289000-03:00,,2026-07-01 12:19:04.845000-03:00,False,195
R-00208,real,2026-07-01,Estudiantes,Estudiante Preuniversitario Monserrat,False,used,2026-07-01 08:56:21.405000-03:00,,2026-07-01 12:20:38.900000-03:00,False,208
R-00878,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:56:26.829000-03:00,,2026-07-01 13:40:03.901000-03:00,False,878
G-00072,generado_ia,2026-07-01,Estudiantes,Estudiante de Grado,False,no_show,2026-07-01 08:56:37.008000-03:00,,,False,
R-00922,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:56:38.587000-03:00,,2026-07-01 13:44:17.781000-03:00,False,922
R-01011,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:56:42.754000-03:00,,2026-07-01 14:00:35.623000-03:00,False,1011
R-00143,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:56:48.338000-03:00,,2026-07-01 12:14:16.611000-03:00,False,143
R-00805,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:56:48.536000-03:00,,2026-07-01 13:27:51.218000-03:00,False,805
R-00782,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:56:53.022000-03:00,,2026-07-01 13:25:52.894000-03:00,False,782
R-00474,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:57:13.547000-03:00,,2026-07-01 12:50:21.150000-03:00,False,474
R-00414,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:57:18.435000-03:00,,2026-07-01 12:41:28.878000-03:00,False,414
R-00406,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:57:33.914000-03:00,,2026-07-01 12:40:30.605000-03:00,False,406
R-00314,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:57:42.710000-03:00,,2026-07-01 12:30:49.417000-03:00,False,314
R-00837,real,2026-07-01,Becas personal,Becas Nodocentes,False,used,2026-07-01 08:57:43.090000-03:00,,2026-07-01 13:33:22.833000-03:00,False,837
R-00332,real,2026-07-01,Becas personal,Becas Nodocentes,False,used,2026-07-01 08:57:46.507000-03:00,,2026-07-01 12:32:25.391000-03:00,False,332
R-00444,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:57:52.650000-03:00,,2026-07-01 12:45:11.625000-03:00,False,444
R-00490,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:57:56.395000-03:00,,2026-07-01 12:52:50.669000-03:00,False,490
R-00534,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:58:13.707000-03:00,,2026-07-01 12:59:14.753000-03:00,False,534
G-00073,generado_ia,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-07-01 08:58:16.278000-03:00,2026-07-01 10:33:03.890000-03:00,,False,
R-00921,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:58:19.881000-03:00,,2026-07-01 13:43:59.370000-03:00,False,921
R-00045,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:58:28.026000-03:00,,2026-07-01 12:04:14.107000-03:00,False,45
R-00285,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:58:32.837000-03:00,,2026-07-01 12:27:36.226000-03:00,False,285
R-00511,real,2026-07-01,Becas personal,Becas Docentes,False,used,2026-07-01 08:58:39.269000-03:00,,2026-07-01 12:56:40.491000-03:00,False,511
R-00838,real,2026-07-01,Becas personal,Becas Docentes,False,used,2026-07-01 08:58:45.142000-03:00,,2026-07-01 13:33:29.261000-03:00,False,838
R-00844,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:58:48.122000-03:00,,2026-07-01 13:34:34.565000-03:00,False,844
R-00226,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:59:07.642000-03:00,,2026-07-01 12:22:07.726000-03:00,False,226
R-00024,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:59:10.151000-03:00,,2026-07-01 12:02:52.892000-03:00,False,24
R-00688,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:59:13.520000-03:00,,2026-07-01 13:15:48.568000-03:00,False,688
R-00492,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:59:24.439000-03:00,,2026-07-01 12:53:13.985000-03:00,False,492
R-00233,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:59:27.023000-03:00,,2026-07-01 12:22:30.278000-03:00,False,233
R-00296,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:59:36.989000-03:00,,2026-07-01 12:28:56.484000-03:00,False,296
R-01152,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:59:42.743000-03:00,,2026-07-01 14:26:16.406000-03:00,False,1152
R-00074,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 08:59:48.536000-03:00,,2026-07-01 12:06:32.636000-03:00,False,74
R-00545,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 08:59:49.071000-03:00,,2026-07-01 13:00:32.440000-03:00,False,545
R-00242,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:00:12.651000-03:00,,2026-07-01 12:23:07.790000-03:00,False,242
R-00418,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:00:13.974000-03:00,,2026-07-01 12:41:51.969000-03:00,False,418
R-00450,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:00:16.543000-03:00,,2026-07-01 12:46:32.473000-03:00,False,450
R-01108,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:00:24.100000-03:00,,2026-07-01 14:20:30.437000-03:00,False,1108
R-01049,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:00:34.087000-03:00,,2026-07-01 14:08:43.879000-03:00,False,1049
R-00224,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:00:51.658000-03:00,,2026-07-01 12:22:01.962000-03:00,False,224
R-00734,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:00:54.126000-03:00,,2026-07-01 13:20:54.537000-03:00,False,734
R-00451,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:00:54.710000-03:00,,2026-07-01 12:46:35.662000-03:00,False,451
R-01109,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:00:57.991000-03:00,,2026-07-01 14:20:32.654000-03:00,False,1109
R-00816,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:01:02.543000-03:00,,2026-07-01 13:29:52.677000-03:00,False,816
R-00225,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:01:03.868000-03:00,,2026-07-01 12:22:05.169000-03:00,False,225
R-00697,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:01:04.416000-03:00,,2026-07-01 13:16:30.884000-03:00,False,697
R-00356,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:01:12.829000-03:00,,2026-07-01 12:34:26.594000-03:00,False,356
R-00287,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:01:17.055000-03:00,,2026-07-01 12:27:47.543000-03:00,False,287
R-01058,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:01:18-03:00,,2026-07-01 14:10:13.203000-03:00,False,1058
R-00830,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:01:33.982000-03:00,,2026-07-01 13:32:39.587000-03:00,False,830
R-00619,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:01:34.706000-03:00,,2026-07-01 13:09:41.801000-03:00,False,619
R-00362,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:01:43.012000-03:00,,2026-07-01 12:35:25.604000-03:00,False,362
R-00540,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:01:43.429000-03:00,,2026-07-01 12:59:57.260000-03:00,False,540
R-01139,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:01:45.105000-03:00,,2026-07-01 14:24:45.058000-03:00,False,1139
R-00070,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:01:48.346000-03:00,,2026-07-01 12:06:11.386000-03:00,False,70
R-01100,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:01:48.787000-03:00,,2026-07-01 14:19:30.625000-03:00,False,1100
R-00002,real,2026-07-01,Becas personal,Becas Nodocentes,False,used,2026-07-01 09:01:50.622000-03:00,,2026-07-01 12:01:01.325000-03:00,False,2
R-01142,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:02:00.302000-03:00,,2026-07-01 14:25:11.328000-03:00,False,1142
R-00592,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:02:00.405000-03:00,,2026-07-01 13:06:46.729000-03:00,False,592
R-01167,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:02:00.705000-03:00,,2026-07-01 14:28:14.528000-03:00,False,1167
G-00074,generado_ia,2026-07-01,Estudiantes,Estudiante de Grado,False,canceled,2026-07-01 09:02:14.438000-03:00,2026-07-01 10:10:57.190000-03:00,,False,
R-01044,real,2026-07-01,Becas personal,Becas Nodocentes,False,used,2026-07-01 09:02:16.891000-03:00,,2026-07-01 14:07:43.469000-03:00,False,1044
R-00204,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:02:18.870000-03:00,,2026-07-01 12:20:18.608000-03:00,False,204
R-00793,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:02:32.316000-03:00,,2026-07-01 13:26:52.378000-03:00,False,793
R-01118,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:02:40.242000-03:00,,2026-07-01 14:21:17.587000-03:00,False,1118
R-00923,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:02:42.740000-03:00,,2026-07-01 13:44:20.428000-03:00,False,923
R-00864,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:02:47.060000-03:00,,2026-07-01 13:37:36.406000-03:00,False,864
R-01165,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:02:47.604000-03:00,,2026-07-01 14:27:52.242000-03:00,False,1165
R-01087,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:02:53.932000-03:00,,2026-07-01 14:16:34.077000-03:00,False,1087
R-01149,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:02:55.748000-03:00,,2026-07-01 14:25:51.715000-03:00,False,1149
R-00141,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:02:59.455000-03:00,,2026-07-01 12:14:09.049000-03:00,False,141
R-00338,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:03:08.682000-03:00,,2026-07-01 12:33:02.896000-03:00,False,338
R-00781,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:03:14.072000-03:00,,2026-07-01 13:25:49.936000-03:00,False,781
R-00928,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:03:16.253000-03:00,,2026-07-01 13:44:51.249000-03:00,False,928
G-00075,generado_ia,2026-07-01,Estudiantes,Estudiante de Grado,False,no_show,2026-07-01 09:03:20.112000-03:00,,,False,
R-01129,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:03:22.942000-03:00,,2026-07-01 14:23:17.217000-03:00,False,1129
G-00076,generado_ia,2026-07-01,Estudiantes,Estudiante de Grado,False,no_show,2026-07-01 09:03:30.911000-03:00,,,False,
R-00078,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:03:34.720000-03:00,,2026-07-01 12:07:25.686000-03:00,False,78
G-00077,generado_ia,2026-07-01,Estudiantes,Estudiante de Grado,False,canceled,2026-07-01 09:03:38.786000-03:00,2026-07-01 10:47:06.983000-03:00,,False,
R-00882,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:03:57.045000-03:00,,2026-07-01 13:40:38.469000-03:00,False,882
R-00231,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:03:57.806000-03:00,,2026-07-01 12:22:23.674000-03:00,False,231
R-00249,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:03:58.222000-03:00,,2026-07-01 12:23:50.950000-03:00,False,249
R-00076,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:04:12.761000-03:00,,2026-07-01 12:06:44.783000-03:00,False,76
R-00473,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:04:13.335000-03:00,,2026-07-01 12:50:18.427000-03:00,False,473
R-01057,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:04:18.793000-03:00,,2026-07-01 14:10:10.919000-03:00,False,1057
R-01078,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:04:24.518000-03:00,,2026-07-01 14:14:20.530000-03:00,False,1078
G-00078,generado_ia,2026-07-01,Estudiantes,Estudiante de Grado,False,no_show,2026-07-01 09:04:29.212000-03:00,,,False,
R-00423,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:04:29.381000-03:00,,2026-07-01 12:42:53.469000-03:00,False,423
G-00079,generado_ia,2026-07-01,Estudiantes,Estudiante de Grado,False,no_show,2026-07-01 09:04:57.752000-03:00,,,False,
R-00984,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:04:57.884000-03:00,,2026-07-01 13:55:59.407000-03:00,False,984
R-00653,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:05:17.536000-03:00,,2026-07-01 13:12:30.097000-03:00,False,653
R-00812,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:05:30.299000-03:00,,2026-07-01 13:28:42.443000-03:00,False,812
R-00128,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:05:36.467000-03:00,,2026-07-01 12:12:45.473000-03:00,False,128
R-00343,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:05:51.120000-03:00,,2026-07-01 12:33:21.564000-03:00,False,343
R-00760,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:05:54.674000-03:00,,2026-07-01 13:24:26.703000-03:00,False,760
R-00194,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:05:57.598000-03:00,,2026-07-01 12:19:00.642000-03:00,False,194
R-00121,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:06:08.856000-03:00,,2026-07-01 12:12:05.507000-03:00,False,121
R-00991,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:06:12.241000-03:00,,2026-07-01 13:57:00.137000-03:00,False,991
R-00179,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:06:50.023000-03:00,,2026-07-01 12:17:56.261000-03:00,False,179
R-00828,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:07:02.650000-03:00,,2026-07-01 13:32:02.741000-03:00,False,828
R-01028,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:07:36.361000-03:00,,2026-07-01 14:04:05.341000-03:00,False,1028
R-00005,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:07:38.151000-03:00,,2026-07-01 12:01:08.532000-03:00,False,5
R-00546,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:08:10.125000-03:00,,2026-07-01 13:00:36.229000-03:00,False,546
R-00133,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:08:15.809000-03:00,,2026-07-01 12:13:04.948000-03:00,False,133
R-00442,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:08:23.322000-03:00,,2026-07-01 12:44:48.106000-03:00,False,442
R-00390,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:08:27.366000-03:00,,2026-07-01 12:39:23.399000-03:00,False,390
R-01056,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:08:28.313000-03:00,,2026-07-01 14:10:04.344000-03:00,False,1056
R-00159,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:08:35.416000-03:00,,2026-07-01 12:16:43.272000-03:00,False,159
G-00080,generado_ia,2026-07-01,Estudiantes,Estudiante de Grado,False,no_show,2026-07-01 09:08:36.177000-03:00,,,False,
R-00638,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:08:50.386000-03:00,,2026-07-01 13:11:21.590000-03:00,False,638
R-00397,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:08:55.429000-03:00,,2026-07-01 12:39:49.802000-03:00,False,397
R-01005,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:08:57.180000-03:00,,2026-07-01 13:59:17.463000-03:00,False,1005
R-00539,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:08:57.595000-03:00,,2026-07-01 12:59:53.245000-03:00,False,539
R-00749,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:08:59.647000-03:00,,2026-07-01 13:23:31.067000-03:00,False,749
R-00589,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:09:07.745000-03:00,,2026-07-01 13:06:31.731000-03:00,False,589
R-00152,real,2026-07-01,Personal,Docente,False,used,2026-07-01 09:09:36.504000-03:00,,2026-07-01 12:15:30.894000-03:00,False,152
R-00325,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:09:39.248000-03:00,,2026-07-01 12:31:42.518000-03:00,False,325
R-00259,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:09:45.198000-03:00,,2026-07-01 12:24:53.839000-03:00,False,259
R-00900,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:10:03.694000-03:00,,2026-07-01 13:42:03.375000-03:00,False,900
R-00601,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:10:09.208000-03:00,,2026-07-01 13:07:23.561000-03:00,False,601
R-00319,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:10:14.887000-03:00,,2026-07-01 12:31:09.715000-03:00,False,319
R-00160,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:10:36.340000-03:00,,2026-07-01 12:16:47.205000-03:00,False,160
R-01174,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:10:37.851000-03:00,,2026-07-01 14:33:13.269000-03:00,False,1174
R-00236,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:10:50.069000-03:00,,2026-07-01 12:22:37.647000-03:00,False,236
R-00737,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:10:55.777000-03:00,,2026-07-01 13:21:10.776000-03:00,False,737
R-00932,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:11:03.603000-03:00,,2026-07-01 13:45:40.871000-03:00,False,932
R-00173,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:11:11.308000-03:00,,2026-07-01 12:17:38.862000-03:00,False,173
R-00496,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:11:28.367000-03:00,,2026-07-01 12:54:41.284000-03:00,False,496
R-00835,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:11:29.329000-03:00,,2026-07-01 13:33:02.173000-03:00,False,835
R-00270,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:11:31.969000-03:00,,2026-07-01 12:25:51.392000-03:00,False,270
R-01015,real,2026-07-01,Estudiantes,Estudiante de Grado,False,used,2026-07-01 09:11:34.343000-03:00,,2026-07-01 14:00:54.271000-03:00,False,1015
R-00804,real,2026-07-01,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-07-01 09:11:45.318000-03:00,,2026-07-01 13:27:48.570000-03:00,False,804
